asset_a,asset_b,corr_low_vol,corr_stress,delta
ASIX,BMY,0.11491819207467445,0.43189763154149263,0.31697943946681817
CAG,CRWD,0.18458518762098605,0.5012865477636168,0.31670136014263073
AMD,DVN,0.20091709127374258,0.5175031159503881,0.31658602467664554
CPB,DD,0.08409175363929126,0.4006128947210271,0.31652114108173585
DVY,HON,0.3892079950581184,0.7056614556157234,0.316453460557605
ALL,BEN,0.2225112861506432,0.5386871130313389,0.3161758268806957
ALL,IRDM,0.06642681177244261,0.38149165349932584,0.3150648417268832
BAC,DD,0.09302237052589413,0.40762969336344684,0.3146073228375527
CAG,ICL,0.1180179254050753,0.43244715551495316,0.3144292301098779
GIS,HMC,0.0615707668330283,0.3759549064078966,0.31438413957486827
ANDE,DD,0.2171758560719141,0.5314774227594498,0.31430156668753567
ALL,D,0.17671890880843846,0.4909467836981503,0.3142278748897118
ANDE,CPB,0.28242954332622155,0.596543906217317,0.31411436289109546
ALL,FITB,0.14406573842742593,0.458144805051851,0.3140790666244251
C,CAG,0.0754463145983591,0.38904890335267,0.3136025887543109
AMAT,CPB,0.003995538533742756,0.31752004011746787,0.31352450158372513
BX,HII,-0.007828365125924682,0.3054382589775092,0.31326662410343387
BMY,IVZ,0.07891208874446273,0.3921705290373064,0.31325844029284367
DUK,IBM,0.14502218673729003,0.45763077272745417,0.31260858599016417
FANG,HMC,0.10196672196297013,0.4130272895437223,0.3110605675807522
CRWD,HMC,-0.007123980414405684,0.3038494272405296,0.3109734076549353
BX,CTVA,0.058768583241019086,0.36913358714398925,0.31036500390297017
BX,CF,0.1732332525259042,0.4833886751236261,0.3101554225977219
CPB,CSCO,0.032159739003815246,0.3423109206128034,0.31015118160898814
CPB,GSAT,0.03326692813079879,0.34314202738040883,0.30987509924961004
ALL,BA,0.17754705289633774,0.48734089336248604,0.30979384046614833
AFL,BX,0.23114728655068154,0.540307421000453,0.30916013444977153
IPI,IVZ,0.19692292013889315,0.5059882714750533,0.3090653513361602
BEN,GSAT,-0.02543520362885329,0.28359764419548844,0.3090328478243417
CAG,COST,0.06417187196776705,0.3732027761720604,0.30903090420429336
CPB,DG,0.12197127283606299,0.4306491193243092,0.30867784648824625
CSCO,DVN,0.10823975928419532,0.4168559093697198,0.30861615008552445
ANDE,DG,0.0897149589883336,0.397686044224369,0.3079710852360354
ANDE,GIS,0.15858549986061948,0.46638208857123875,0.30779658871061927
CF,GIS,0.04462389974199665,0.35218027716361144,0.3075563774216148
CB,GSAT,0.19461633558852548,0.5016842022776296,0.3070678666891041
C,IVZ,0.2606679399373783,0.5675022106011471,0.30683427066376884
FANG,GOOGL,0.08356126139323744,0.39007975279131163,0.3065184913980742
AEP,IVZ,0.06559162814983012,0.37196901944065663,0.30637739129082653
BMY,GOOGL,0.019789006285822378,0.32589633340091495,0.3061073271150926
ASIX,FMC,0.18237487837321603,0.48822965980690697,0.30585478143369094
AEP,AMD,0.026528887519209933,0.3323054540379015,0.30577656651869156
BAC,CL,0.2131751904866299,0.518901054867551,0.3057258643809211
GIS,HPQ,0.15201361837317348,0.45728914838625384,0.3052755300130804
CB,FMC,0.00738376213688547,0.31195693367181043,0.30457317153492497
ASIX,DVY,0.2881239189840173,0.592552785589628,0.3044288666056107
AEP,CSCO,0.06979162404246249,0.3741425200043483,0.3043508959618858
DOW,DVY,0.16724855363919341,0.47123799234939673,0.30398943871020334
DD,HMC,0.1887456671322255,0.4926417199016576,0.3038960527694321
DE,GIS,0.05458530757358881,0.3583370964358678,0.303751788862279
DVY,GIS,0.39668011833179606,0.70023662378209,0.3035565054502939
BA,HMC,0.08889595673196443,0.39231171281042043,0.303415756078456
BAC,DVY,0.38662164224342466,0.6898306763491983,0.3032090341057736
ASIX,BA,-0.01230640889106561,0.2907752383453851,0.3030816472364507
FMC,HEI,-0.010804477841715761,0.29209704676683795,0.30290152460855374
BAYRY,IRDM,0.27016014865678356,0.5729832661816064,0.3028231175248229
BX,DOW,0.015612071272000429,0.3180646988372262,0.3024526275652258
DE,DVN,0.04442982429917502,0.34684764368914817,0.30241781938997314
AEP,CAT,-0.004262644354072091,0.29809238357341433,0.3023550279274864
HBAN,HEI,0.1721253512830156,0.4736637677424494,0.3015384164594338
ARKK,CB,0.18719316493083815,0.48838894899603946,0.3011957840652013
CAT,IPI,0.07405550071072874,0.37525017438287434,0.3011946736721456
ASIX,BAYRY,0.10261774022722965,0.4036872622180421,0.30106952199081244
CB,CSCO,0.1300795605981777,0.43105762661629005,0.30097806601811233
BMY,HPQ,0.06297281779688661,0.3638395982309891,0.3008667804341025
BAC,HON,0.2858728026004004,0.5867103695742947,0.3008375669738943
ABBV,CL,-0.04200215025904381,0.25879054340484803,0.30079269366389183
CAG,HEI,0.2027779122381231,0.5035580998103331,0.3007801875722099
ALL,ARKK,0.11057281623466432,0.4111177395964049,0.3005449233617406
ASTS,DD,-0.07398975972259908,0.22647017591543803,0.3004599356380371
CSCO,HON,0.08981772516807426,0.3901168242100583,0.30029909904198404
BEN,DVN,0.16435415773397177,0.4646082776930841,0.30025411995911233
CSCO,HII,0.10723561534606976,0.40730040552743196,0.30006479018136223
CTVA,HON,0.12193478270772785,0.4218506164973584,0.29991583378963055
BMY,FITB,0.09016724553893743,0.3897770310057275,0.29960978546679007
BAYRY,ICL,0.048062729699205504,0.3476027840981346,0.2995400543989291
BKSY,CFG,0.15958677886958852,0.45850073146767917,0.2989139525980906
BMY,GSAT,0.05590306405224068,0.35457633534811,0.29867327129586935
ANDE,C,0.059856489457405945,0.35833386576232024,0.2984773763049143
BX,CFG,0.19838077655101544,0.4962353791869809,0.29785460263596547
ANDE,CFG,0.11556018125220013,0.4133996712356827,0.2978394899834826
BLK,CF,0.1973683748649723,0.49513091798025743,0.29776254311528516
HON,ICL,0.08231497389592835,0.37989847477424005,0.2975835008783117
C,IBM,0.1599682921447692,0.4572449665925364,0.2972766744477672
ANDE,BAC,0.14552883921988047,0.4424735567653034,0.29694471754542295
ABBV,FANG,0.029613355130488267,0.3263499878176273,0.296736632687139
HBAN,IPI,0.19842910395525046,0.4950915991558269,0.2966624952005764
CW,DD,0.050648581145490194,0.3469797700456405,0.2963311889001503
AFL,BAYRY,0.23070888323817643,0.5265421907807595,0.2958333075425831
ASTS,DE,0.16122704576575797,0.4568750358401166,0.2956479900743586
C,COST,0.11270518062283282,0.40823851420708396,0.29553333358425116
DD,HON,0.08507176019578716,0.3805897337126007,0.2955179735168135
BLK,CVX,0.20610653365818657,0.5012987895479487,0.29519225588976217
AMAT,CB,-0.017811289778817643,0.2772756564766612,0.2950869462554788
AEP,DVN,0.06301191588952006,0.35747501053110614,0.2944630946415861
ANDE,BMY,0.21743439700611947,0.5118740147396055,0.29443961773348604
BA,BLK,0.21614766569560462,0.5103218566355562,0.29417419093995156
ALL,FANG,0.05017340006857869,0.344326760423839,0.2941533603552603
DD,DVN,0.0398479836968507,0.33398988691489945,0.29414190321804873
BKSY,FANG,0.04087110783267468,0.3342808536330431,0.29340974580036844
ANDE,HBAN,0.24876883390132726,0.5421502383006129,0.2933814043992857
DE,HPQ,0.23556269632360408,0.528861638759324,0.29329894243571997
BEN,DD,0.07568233322869122,0.36871829302677084,0.2930359597980796
FMC,HBAN,0.18960410669037425,0.4825577838519429,0.29295367716156867
CL,CW,0.14914209785724913,0.4415429317019035,0.2924008338446544
ASIX,DG,0.02920177358174214,0.32157028916160657,0.29236851557986443
DD,FITB,0.26364534202474516,0.5558403911898955,0.2921950491651503
AMD,BEN,0.21205404785014204,0.5042312771737193,0.29217722932357726
CAT,CVX,0.027682654608489583,0.3197759085599881,0.29209325395149854
CTVA,FMC,0.039036190140767986,0.33110889885863215,0.29207270871786417
CFG,COST,0.11340912972534993,0.4054276370100626,0.2920185072847127
ABBV,C,-0.020407656911611265,0.27151098113402367,0.29191863804563495
BLK,CL,0.2566730781923238,0.5484669755660904,0.29179389737376654
CF,HON,0.07062993187947207,0.3620658601957906,0.29143592831631854
GSAT,HON,0.04813958597104456,0.3394546067871072,0.29131502081606264
CPB,HBAN,0.15515795055202644,0.4464240603663935,0.29126610981436707
CW,ENPH,0.20541386832518124,0.49661288152636185,0.2911990132011806
BAYRY,CL,0.1735596973069169,0.46454526360677023,0.29098556629985334
AMAT,AMD,0.020688225237938014,0.31146768852106943,0.2907794632831314
ALL,CF,0.03879651586487377,0.3294329828238106,0.29063646695893686
ARKK,BX,0.10975015641236054,0.40010390323958445,0.2903537468272239
ANDE,BX,0.08205446069972173,0.37227860143886027,0.29022414073913855
BX,DVN,0.054681237816756094,0.344361977545015,0.2896807397282589
BX,HPQ,0.24937299259893217,0.5390048116454371,0.2896318190465049
ALL,CSCO,0.09318044893408338,0.38184331035289265,0.28866286141880926
CSCO,DD,0.1349946360442381,0.42357229182977824,0.2885776557855402
CW,ICL,0.12385969590643167,0.4122711663321422,0.2884114704257106
ARKK,CAT,0.10903620661758048,0.39719568426076995,0.2881594776431895
CRWD,FANG,0.03995760913288315,0.3273641462132557,0.28740653708037256
CW,DOW,0.017188275549615255,0.30408099837660335,0.2868927228269881
FMC,IRDM,0.11596845386280309,0.40284066044180733,0.28687220657900425
AMD,ASTS,0.028425253185854676,0.3146293387071551,0.2862040855213004
GIS,GOOGL,0.12760023749166696,0.41379239060293244,0.28619215311126545
BMY,HEI,0.12737685464466694,0.41350383616466213,0.28612698151999516
CB,CTVA,0.08316962099761104,0.3691088180681503,0.2859391970705393
AEP,DVY,0.24027042781609612,0.5261647792736165,0.2858943514575204
FANG,ICL,0.06826604696743968,0.3541334689815077,0.285867422014068
FANG,FMC,0.05852393400279466,0.34426990809435776,0.2857459740915631
AMD,GSAT,-0.011898785015427267,0.27371301883003746,0.28561180384546475
HEI,HMC,-0.02252792329813941,0.26243407417248243,0.28496199747062184
GIS,IVZ,0.1462041844481173,0.43110761222238925,0.2849034277742719
DOW,DUK,-0.07902211725241207,0.20587245438762394,0.284894571640036
FITB,HPQ,0.19671032978517566,0.4811113463822885,0.2844010165971128
AEP,ANDE,0.056390818620512484,0.34072876442279487,0.2843379458022824
DG,HMC,0.03739125481248926,0.3216522682396292,0.28426101342713994
BAC,CPB,0.07179164130880188,0.3559974764778079,0.284205835169006
CAG,ENPH,0.16569096598861582,0.4494634123580294,0.28377244636941357
AFL,GSAT,0.08624885255324888,0.3696606633333898,0.28341181078014094
ARKK,HPQ,0.04329815234239706,0.32638535496259313,0.28308720262019604
AMD,CL,0.1291503347575632,0.4121567911532685,0.28300645639570526
FITB,HON,0.23645173640412567,0.518966172431894,0.2825144360277684
FITB,GD,0.03301120691948551,0.31492791944752746,0.28191671252804196
CPB,GIS,0.14127373611363173,0.4229780841757828,0.28170434806215106
HMC,HPQ,0.12127336616519745,0.4028876167628651,0.28161425059766765
CTVA,IBM,0.060258677738549316,0.34151177615659395,0.28125309841804463
CSCO,GSAT,0.2016614541078916,0.48266013577722056,0.28099868166932895
CPB,DVY,0.3490135866755612,0.6296833747923091,0.28066978811674786
BX,CL,0.16967890429753052,0.45033853935274687,0.28065963505521635
CAG,DG,0.14284054938572524,0.42321393372470373,0.2803733843389785
ASTS,BKSY,0.037210678024904305,0.31719162223912895,0.27998094421422465
ALL,COST,0.16049429095453444,0.4403751117741641,0.27988082081962967
AMD,BA,0.20752662132893845,0.4873492649349291,0.27982264360599063
DE,ENPH,0.1562975812945797,0.4360415070346,0.27974392574002027
ARKK,DOW,0.02848379623606542,0.3081994064684881,0.2797156102324227
ASIX,CVX,0.0726911751763177,0.3524048672175129,0.2797136920411952
HMC,HON,0.01004761628438481,0.28916620940877574,0.2791185931243909
BEN,BMY,0.08880319537164359,0.36790028100656635,0.27909708563492275
AEP,BEN,0.09416380391971681,0.3729170489199719,0.2787532450002551
DG,FITB,0.05643082180559978,0.33504495176188875,0.278614129956289
ASIX,CW,-0.020753987984196205,0.2576470426494382,0.2784010306336344
CAG,GIS,0.14159313668216955,0.4199007510040071,0.27830761432183754
ASTS,DUK,0.08819132588371079,0.3655649733753483,0.2773736474916375
CW,DE,0.10345128948994094,0.38025083953411265,0.2767995500441717
BX,CPB,0.00599958908252368,0.28259393572055763,0.27659434663803395
AMAT,BAYRY,-0.02863114101325447,0.24751567428638463,0.2761468152996391
HON,INTC,-0.037200896452403945,0.2387513082062807,0.27595220465868464
BAYRY,HBAN,0.16719209443169555,0.442955339843321,0.27576324541162545
ABBV,AFL,0.06368033538031515,0.3394260213727455,0.2757456859924304
BA,DUK,0.09473646075360018,0.3702965785134906,0.2755601177598904
AMD,GIS,0.19225565953705806,0.4676630614452517,0.2754074019081937
ASIX,CPB,0.1329933963700902,0.4075594855451427,0.27456608917505254
ALL,CPB,0.21661116828902796,0.49105765904735305,0.27444649075832506
BA,CAG,0.10188987966878531,0.37627255545652416,0.27438267578773884
ANDE,ENPH,0.07382917399947199,0.34794856383864015,0.27411938983916817
BLK,GD,0.019036616255366876,0.2927563230485685,0.2737197067932016
BMY,C,0.05690310050373129,0.3302071067100964,0.2733040062063651
CFG,IPI,0.2940769773648182,0.5670705053882801,0.2729935280234619
ABBV,DOW,0.10641907391858367,0.37935968610754134,0.27294061218895765
CTVA,GSAT,-0.041372713503948,0.23135116409274756,0.2727238775966956
AEP,DD,0.13879800199664255,0.4115155812216902,0.27271757922504763
ASIX,BAC,0.10965032925968117,0.38193387838475057,0.2722835491250694
D,DUK,0.059662152181348155,0.33185605660381995,0.2721939044224718
ASTS,BEN,0.13441311560524138,0.4065917609053901,0.27217864530014874
AMAT,BMY,0.03962215448726054,0.3117251019503909,0.27210294746313035
AMD,IVZ,0.2120159245757465,0.4840687256254355,0.272052801049689
FANG,GSAT,0.07694339185344777,0.3489646313510063,0.2720212394975585
DVN,HPQ,0.19578893737922354,0.4677901045651083,0.27200116718588474
CSCO,CTVA,0.17447471130546705,0.4463399093913298,0.27186519808586274
ANDE,ASTS,-0.015540804872527313,0.25631650486157653,0.2718573097341038
BEN,CRWD,0.11730452879317999,0.38885408678056477,0.2715495579873848
C,HII,0.18009659441157852,0.4515874690807899,0.2714908746692114
ASIX,IVZ,0.2367053356631188,0.5078934742887583,0.2711881386256395
ALL,CFG,0.16824096895007828,0.4388274024596368,0.2705864335095585
CVX,IPI,0.033348993485508106,0.3038143749237899,0.27046538143828175
C,CB,0.32351228965925194,0.5937861321765452,0.27027384251729325
BMY,COST,0.23045265556452316,0.5005471118764212,0.27009445631189805
IBM,INTC,0.18545463029673256,0.4554939190752696,0.270039288778537
AEP,BAC,0.046654470317439294,0.3164154424045518,0.2697609720871125
BAC,GSAT,0.004702831992453989,0.27437120841695356,0.2696683764244996
ENPH,ICL,0.1868074010977312,0.4563010425983752,0.269493641500644
DG,FMC,0.11204301820723583,0.38132978759236846,0.26928676938513263
AMD,BMY,0.06511039165026551,0.33438032607318824,0.26926993442292274
BX,DD,0.11759205151599869,0.38682132992812296,0.2692292784121243
BAYRY,GD,0.10971061831466512,0.3789338166472299,0.2692231983325648
DD,DE,0.16897818098707745,0.4381134274326308,0.26913524644555337
AMD,CAG,0.14324223319773724,0.4123165515655685,0.26907431836783124
CW,IVZ,0.0011455917413217573,0.2702041241832925,0.2690585324419707
BLK,GSAT,0.015123628498650139,0.2841520133333159,0.2690283848346658
CAT,INTC,0.03959478665447127,0.30851132188944635,0.2689165352349751
CSCO,GIS,0.11839726416286317,0.38722537369357385,0.2688281095307107
BX,GIS,0.15267825587617243,0.42132606464693156,0.2686478087707591
CVX,IBM,0.0799829076910942,0.3483583254676601,0.2683754177765659
DE,DG,0.25336667245424427,0.521635027739212,0.26826835528496773
FANG,HPQ,0.20383575666388,0.47210199526928714,0.2682662386054071
ASTS,ICL,-0.05499491078107505,0.2127965572636081,0.2677914680446832
ALL,IPI,0.03520624219412361,0.30282139330548824,0.26761515111136464
CRWD,DUK,0.16639442354752115,0.4334599256427835,0.26706550209526236
INTC,IVZ,0.07165479867183572,0.33867344148622064,0.2670186428143849
BEN,GD,0.08205020376215923,0.34903795300240853,0.2669877492402493
C,HBAN,0.3465465118858592,0.6134052268185982,0.266858714932739
BAC,CW,0.21015148842028494,0.47699351521305283,0.2668420267927679
CTVA,HEI,0.046663584144059155,0.31332889257453617,0.26666530843047703
AEP,BX,0.05005332124015918,0.31658505239583107,0.26653173115567186
CFG,FANG,0.038377024752130395,0.30476086281467524,0.26638383806254484
HBAN,HII,0.12287459933281893,0.3890297233167431,0.2661551239839242
CAG,CL,0.22780651736397772,0.49368718528442207,0.26588066792044435
CFG,GOOGL,0.17812108402312712,0.44396212742087526,0.26584104339774817
BMY,CAT,0.02002268152291245,0.2857302190126081,0.26570753748969567
DG,DOW,0.03111213731234982,0.2967626680169603,0.2656505307046105
HMC,IVZ,0.12634784075974967,0.39198461666013346,0.2656367759003838
AMD,BX,0.16509049001266662,0.4303341571995768,0.26524366718691017
CF,IBM,0.06409145580703239,0.3288919650108367,0.26480050920380427
HBAN,HPQ,0.16443111259195575,0.42918363296107714,0.2647525203691214
CFG,DE,0.0657904388890583,0.330371649930484,0.26458121104142573
FANG,HON,0.16059291675138646,0.4251150547188943,0.2645221379675079
DG,IPI,0.14072523467216425,0.4047603000739762,0.26403506540181193
FITB,IPI,0.24161013080805127,0.5056096069504455,0.2639994761423943
CAG,IRDM,0.032425873157444066,0.2963999082131047,0.26397403505566064
AEP,CTVA,0.10721841534050526,0.3710159018331048,0.26379748649259954
GIS,ICL,0.015388271559936741,0.27876911582226754,0.2633808442623308
CVX,HON,-0.005847913212590513,0.25719810372079205,0.2630460169333826
CAG,GD,0.12160533474252194,0.38462803724672967,0.26302270250420773
GD,HII,0.2531071418634657,0.5158486883375555,0.26274154647408976
CSCO,ICL,0.14920619265281795,0.41172360731439545,0.2625174146615775
CFG,HII,0.054202820748655095,0.3163403643345103,0.26213754358585517
BLK,HMC,0.12894592127102916,0.39007721549067315,0.261131294219644
CAG,IPI,0.19869623224946056,0.45927622775561655,0.26057999550615596
BLK,BMY,0.21900802396317007,0.47874462898715164,0.25973660502398155
DUK,DVY,0.36549888435393757,0.6251293183884336,0.259630434034496
CRWD,GD,0.12877139802127077,0.388301593114277,0.25953019509300623
ALL,GSAT,0.0025631023181163803,0.26170734229412224,0.25914423997600583
CAT,HMC,0.11257394718848139,0.37164562718831956,0.25907167999983816
AEP,IBM,0.0008826617327945439,0.2595386009670988,0.25865593923430424
ABBV,HON,0.0789515688575027,0.3373978885628526,0.25844631970534987
BLK,DG,0.1666858835484142,0.42507693540245417,0.25839105185404
BA,IVZ,0.11206916580847875,0.3701540357243114,0.2580848699158326
CAG,CPB,0.04887776664140097,0.30686394124944844,0.25798617460804746
AFL,AMAT,-0.051744028320983,0.2059624163065423,0.2577064446275253
ABBV,FITB,0.12240026561132136,0.38007693440809176,0.2576766687967704
AEP,CW,0.03441509631416647,0.2920082322819004,0.257593135967734
CFG,DG,0.0976432181045633,0.3550969621389603,0.257453744034397
GD,HMC,0.07724688066274889,0.3346297678990336,0.2573828872362847
AMD,HBAN,0.32236836503896726,0.5796069092316849,0.25723854419271763
ASIX,CTVA,-0.01143217376093655,0.24569252581072987,0.2571246995716664
D,FITB,0.08997602463217146,0.34672524649954495,0.2567492218673735
C,DE,0.1572093600160382,0.4137845873528578,0.2565752273368196
DD,HPQ,0.11451158670177769,0.37053414781980104,0.25602256111802335
BX,CVX,0.025962255574086927,0.28193339802356665,0.2559711424494797
DG,HEI,0.10408531949946377,0.35980262702563187,0.2557173075261681
BLK,CFG,0.319667035106346,0.5753390797919162,0.25567204468557025
ASTS,GOOGL,-0.015367468134955146,0.240124052374227,0.2554915205091821
CW,FMC,-0.0033724841787473236,0.251963449853972,0.2553359340327193
C,CL,0.12734659740312843,0.38216024475674165,0.2548136473536132
ALL,ASIX,0.09692583805171712,0.35145453450279734,0.2545286964510802
AMD,GD,0.06628566482200668,0.3203525446886254,0.2540668798666187
D,IPI,0.09638520407875406,0.3503735697913983,0.2539883657126442
C,GOOGL,0.20545753922098217,0.4593264971657181,0.25386895794473596
CAG,GSAT,-0.014313831830167777,0.23952104972057767,0.25383488155074546
GD,GOOGL,0.1418343018014991,0.3954856764089759,0.2536513746074768
BA,GD,0.19648788351045615,0.4498600788308159,0.25337219532035976
BAYRY,CRWD,0.08883518536164808,0.34202470200029733,0.25318951663864925
CRWD,ICL,-0.02109395658001876,0.23192081682036741,0.2530147734003862
BEN,CTVA,0.16447803756643462,0.41715261839289536,0.25267458082646077
BA,HBAN,0.16511799925736673,0.4177473941545178,0.2526293948971511
CW,HPQ,0.11230667761605714,0.3644949265258134,0.2521882489097562
BMY,CW,0.09065399306626087,0.3428253193464643,0.25217132628020344
CFG,HBAN,0.3238654597875911,0.5759708400610178,0.2521053802734267
AFL,CFG,0.3621432522595171,0.6139290912038347,0.25178583894431755
AFL,C,0.3960522061964012,0.6477001524811183,0.25164794628471715
ANDE,IRDM,0.2079233946173895,0.4588472231805563,0.2509238285631668
CF,ENPH,0.06199075672460943,0.31281119386128564,0.25082043713667623
CPB,HMC,0.005520259450880048,0.25600618376070317,0.25048592430982314
D,IVZ,0.11587121770745534,0.3662327338507122,0.25036151614325686
CFG,DD,0.06791480924064801,0.3179754137706612,0.25006060453001316
AEP,D,0.15034354414338055,0.40022540451558086,0.2498818603722003
CPB,FITB,0.07208328825042778,0.3218470695108101,0.24976378126038232
CTVA,DE,0.1649929272732193,0.4139568819086522,0.24896395463543292
BA,D,0.10004516604838645,0.34802840499840176,0.2479832389500153
DUK,IPI,0.09832734067070321,0.3461542695054174,0.2478269288347142
CAG,DVY,0.3676182627903842,0.6153976023906725,0.24777933960028836
ASIX,HBAN,0.22520539991198787,0.47278340418618425,0.24757800427419638
GOOGL,GSAT,0.08655816566758137,0.3339427411814766,0.24738457551389523
AMD,D,0.17633209652557688,0.42363558340724605,0.24730348688166917
D,HON,0.1230513730667894,0.3702827137489661,0.2472313406821767
CFG,GSAT,-0.02326571477961471,0.2238160333644141,0.2470817481440288
COST,CVX,0.07245853535808686,0.31887724936336515,0.2464187140052783
ANDE,ICL,0.10830687587258293,0.35448965594116527,0.24618278006858235
BX,C,0.33542672351151775,0.5815195090579828,0.24609278554646502
AMD,CTVA,0.19269501680020726,0.4386958139787668,0.24600079717855952
BLK,CTVA,0.18795973947318215,0.4337553480403853,0.24579560856720314
AEP,HON,0.09542993488818027,0.3411355750421919,0.2457056401540116
ABBV,DVY,0.19014716690089406,0.4358180304255588,0.24567086352466472
DE,FANG,0.15225352435219663,0.39784931511985927,0.24559579076766264
ALL,DVY,0.4562050555348116,0.7014213558466295,0.24521630031181785
GIS,GSAT,0.09315209807561971,0.33818254255823144,0.24503044448261174
ANDE,CSCO,0.10183810311720404,0.3466615394469963,0.24482343632979225
CAT,DD,0.18234108185687817,0.4269933967864247,0.2446523149295465
BAYRY,CAG,0.08275043886292957,0.32566816246944263,0.24291772360651306
AEP,DG,0.031191685608853784,0.27410139345418055,0.24290970784532678
AEP,DOW,-0.09267710439060385,0.14981346938933984,0.2424905737799437
C,CSCO,0.23664480472483956,0.47859846612151663,0.24195366139667707
ARKK,DD,0.1677423299730162,0.40940566971687936,0.24166333974386317
ASTS,DVN,0.1578097882325191,0.3992072515306897,0.2413974632981706
DOW,FANG,0.11898682414403583,0.36037994983542276,0.24139312569138693
ASIX,GIS,0.05058641682956804,0.29177247714232374,0.2411860603127557
ASTS,CAT,-0.06584517713593958,0.17531818693757956,0.24116336407351913
BKSY,ENPH,0.019438409117143465,0.26057998918588265,0.2411415800687392
DVY,FANG,0.3169762721588655,0.5577942039141052,0.2408179317552397
BMY,GIS,0.08281360497451391,0.32354177038156984,0.24072816540705594
BX,ICL,0.05721790612401865,0.29720072443796797,0.23998281831394933
GSAT,HPQ,0.145069011593721,0.38489881391916525,0.23982980232544426
HMC,ICL,0.20042575084501063,0.4394206774923042,0.23899492664729355
AMD,CSCO,0.1961468189796405,0.4351155160715531,0.23896869709191257
CTVA,HPQ,0.11391326377428634,0.3520360514481444,0.23812278767385808
ALL,GOOGL,0.2600117499320024,0.4981183304283131,0.23810658049631073
ASIX,IPI,0.17036889956272092,0.4081963289960827,0.2378274294333618
ASIX,CFG,0.05460836988611554,0.29229192814009963,0.2376835582539841
DE,FMC,0.20956921169040657,0.44700370875227047,0.2374344970618639
DD,DOW,0.19364780910160218,0.4308524633394022,0.23720465423780002
CPB,IRDM,0.0456364981406347,0.2828329120726503,0.23719641393201563
DOW,HMC,0.14471437339490567,0.3815603193443439,0.23684594594943825
DVN,FITB,0.0888435324183494,0.3254846064514839,0.2366410740331345
D,IBM,0.11294453928738941,0.34951299856998985,0.23656845928260045
AMAT,CTVA,0.03699955505044972,0.2732922931057926,0.2362927380553429
ALL,CTVA,0.2711294798975004,0.5072768796618291,0.2361473997643287
CRWD,IPI,-0.08395322154908538,0.1521058444859524,0.2360590660350378
ANDE,CRWD,0.051959366736735575,0.2878032614127928,0.2358438946760572
DG,DVY,0.2288967558410331,0.46462058989820365,0.23572383405717054
ABBV,BAYRY,0.13242521353290337,0.3675370449593639,0.23511183142646053
AMD,CF,-0.026790056854934578,0.20808610154611923,0.2348761584010538
CFG,GIS,0.14703730181786698,0.38110802386942155,0.23407072205155458
BMY,HBAN,0.2185176172724229,0.452435913514177,0.23391829624175411
D,HII,0.009963760169974177,0.2438265228206167,0.23386276265064251
BAC,DVN,0.13425704205508732,0.36799710047488826,0.23374005841980094
CAG,FANG,0.17223573257479077,0.4057488430655339,0.2335131104907431
CSCO,D,0.02389893244767949,0.25736702588702115,0.23346809343934166
CAT,HBAN,0.19041360153956943,0.4234880804804027,0.23307447894083327
CAG,GOOGL,0.1612363612114026,0.3943032134422689,0.23306685223086626
CPB,HON,0.12515010387273023,0.35783279474800217,0.23268269087527194
ASTS,D,-0.010355989160131373,0.22208604576952953,0.2324420349296609
BA,INTC,-0.04052740951052506,0.1913795077193962,0.23190691722992127
CRWD,DD,0.08559706158884058,0.31742972592619884,0.23183266433735827
CAG,DOW,-0.04029746029847161,0.1915145056637048,0.2318119659621764
ENPH,GD,0.20414475579899105,0.43592970994996766,0.2317849541509766
BAYRY,DD,0.23111982113024843,0.4624884556040158,0.23136863447376738
ASIX,COST,0.07886891551493427,0.30975588041194174,0.23088696489700747
HON,IPI,0.18803115020056557,0.4180823233250223,0.23005117312445675
BAYRY,CAT,0.22327457535717024,0.45311421129761803,0.2298396359404478
CSCO,CW,0.2017294462153254,0.43149365905839154,0.22976421284306614
FANG,IRDM,0.09350694399447987,0.32307911797233957,0.2295721739778597
DVY,ICL,0.2979176037960815,0.5274066884728873,0.2294890846768058
CL,CSCO,0.19861154970038086,0.4280600966725774,0.22944854697219652
FANG,GD,0.10833806578541849,0.3377720673146885,0.22943400152927002
BA,IRDM,-0.019154016535458868,0.20995401978703615,0.22910803632249502
DD,IPI,0.22373503077716225,0.4527130973846775,0.22897806660751527
CTVA,DD,0.12867454577962703,0.3572548090226239,0.22858026324299688
CFG,DVN,0.1468262855128026,0.3753448519707588,0.22851856645795618
BMY,CL,0.09224553099196416,0.3198820357573832,0.22763650476541908
BLK,HII,0.13502694426952314,0.36262534669509267,0.22759840242556953
DVY,GSAT,0.21214110775469153,0.43972732177009993,0.2275862140154084
ARKK,FITB,0.09680402006091988,0.3243095763023029,0.22750555624138302
BAYRY,BMY,0.007967334182011709,0.2354027272100624,0.2274353930280507
CL,HMC,0.2240473503897018,0.4514703759749363,0.22742302558523447
CL,CPB,0.29656674908548725,0.5239738737946872,0.22740712470919994
ARKK,BMY,-0.04086692706285912,0.18615187471339092,0.22701880177625006
CF,INTC,0.025718529111666767,0.2525011957516544,0.22678266663998764
AEP,HMC,0.2276914529172884,0.45427054159507485,0.22657908867778645
ASIX,CSCO,0.12969505328790007,0.35624327834268693,0.22654822505478686
