date,mkt_ret,vol21,avg_corr,state_id,regime,p_state_0,p_state_1,p_state_2,p_low_vol,p_high_vol_stress,p_normal,posterior_entropy,max_posterior,hard_regime,soft_regime,vol_next,entropy_bin
2026-05-27,0.0011196397954961,0.1825693421577107,0.3348256967708253,1,high_vol_stress,2.253470630940647e-114,1.0,2.1659638108476605e-50,2.253470630940647e-114,1.0,2.1659638108476605e-50,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1557676070892983,low
2026-05-28,0.0018090633537643,0.1557676070892983,0.3320488136888762,1,high_vol_stress,2.11158097367882e-102,1.0,3.035056727246621e-23,2.11158097367882e-102,1.0,3.035056727246621e-23,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1504427278458363,low
2026-05-29,-0.0036698181809342,0.1504427278458363,0.2735500176879793,1,high_vol_stress,2.8226206012374047e-55,1.0,3.3009970294977384e-19,2.8226206012374047e-55,1.0,3.3009970294977384e-19,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1388076543659311,low
2026-06-01,-0.0067426092456236,0.1388076543659311,0.2623630467863236,1,high_vol_stress,4.075705670408703e-51,0.9999999999939746,6.016496994652327e-12,4.075705670408703e-51,0.9999999999939746,6.016496994652327e-12,1.7302985860961883e-10,0.9999999999929836,high_vol_stress,high_vol_stress,0.1446341345421342,low
2026-06-02,-0.0106490716343244,0.1446341345421342,0.2433551920248574,1,high_vol_stress,2.403454996587416e-47,1.0,1.1943950589318746e-15,2.403454996587416e-47,1.0,1.1943950589318746e-15,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1489090632482278,low
2026-06-03,0.0145324080059427,0.1489090632482278,0.2570530338695688,1,high_vol_stress,1.888771065101766e-38,1.0,1.4634078203781418e-20,1.888771065101766e-38,1.0,1.4634078203781418e-20,5.2122318877694746e-11,0.9999999999979998,high_vol_stress,high_vol_stress,0.1347313562703026,low
2026-06-04,0.0022294205355511,0.1347313562703026,0.2734219504683774,1,high_vol_stress,2.835957309721469e-38,0.9999988134455512,1.1865544500234268e-06,2.835957309721469e-38,0.9999988134455512,1.1865544500234268e-06,1.581674770482787e-05,0.99999881344455,high_vol_stress,high_vol_stress,0.1090237514424658,low
2026-06-05,0.0064228974244407,0.1090237514424658,0.2465576000867726,2,normal,3.1903650752541717e-21,0.2615015054688474,0.7384984945311451,3.1903650752541717e-21,0.2615015054688474,0.7384984945311451,0.5230431144334099,0.7384984945304122,normal,normal,0.107499708560609,mid
2026-06-08,-0.0050032405361023,0.107499708560609,0.1843211492349511,2,normal,8.380293189117756e-09,0.0008021071458976,0.9991978844737952,8.380293189117756e-09,0.0008021071458976,0.9991978844737952,0.005934381632359447,0.9991978844738092,normal,normal,0.1013199399959769,low
2026-06-09,0.0012080235279458,0.1013199399959769,0.1788898120619749,2,normal,6.511584884254447e-08,8.75409604032004e-07,0.9999990594745488,6.511584884254447e-08,8.75409604032004e-07,0.9999990594745488,1.2951538109853008e-05,0.999999059474547,normal,normal,0.0996115379601744,low
2026-06-10,0.0025806337458945,0.0996115379601744,0.1671372549021436,2,normal,6.732522074203233e-07,1.1563569170575133e-07,0.9999992111121102,6.732522074203233e-07,1.1563569170575133e-07,0.9999992111121102,1.1108196437210867e-05,0.9999992111121009,normal,normal,0.093009467112935,low
2026-06-11,-0.0024878174465001,0.093009467112935,0.164782559626982,2,normal,8.388876030304723e-06,1.452023652530531e-06,0.9999901591003122,8.388876030304723e-06,1.452023652530531e-06,0.9999901591003122,0.00011597722559963165,0.9999901591003172,normal,normal,0.0957040982518237,low
2026-06-12,0.0087047975162612,0.0957040982518237,0.1405592824119932,2,normal,7.79682345552124e-05,5.7973340170737233e-08,0.9999219737920944,7.79682345552124e-05,5.7973340170737233e-08,0.9999219737920944,0.0007432167192323724,0.9999219737921046,normal,normal,0.1001724330690136,low
2026-06-15,0.0089379988890724,0.1001724330690136,0.1559585651489383,2,normal,5.615805813708957e-06,7.53176646946981e-08,0.9999943088765176,5.615805813708957e-06,7.53176646946981e-08,0.9999943088765176,6.810510707177287e-05,0.9999943088765216,normal,normal,0.0970154885677659,low
2026-06-16,-0.0018318165164638,0.0970154885677659,0.1647574888098003,2,normal,1.8891533647610893e-06,2.868105262382667e-07,0.9999978240361228,1.8891533647610893e-06,2.868105262382667e-07,0.9999978240361228,2.857648363266502e-05,0.999997824036109,normal,normal,0.0926901618485755,low
2026-06-17,0.0029013191153633,0.0926901618485755,0.1520999651343792,2,normal,6.527986476307782e-05,2.077578418350981e-07,0.9999345123773836,6.527986476307782e-05,2.077578418350981e-07,0.9999345123773836,0.0006351403411983656,0.9999345123773951,normal,normal,0.0953923530916709,low
2026-06-18,0.0078784655275281,0.0953923530916709,0.1294160738017952,2,normal,0.0007251490643063,4.8857331823075376e-08,0.9992748020783502,0.0007251490643063,4.8857331823075376e-08,0.9992748020783502,0.00543226824157056,0.9992748020783618,normal,normal,0.0944284952191246,low
2026-06-19,0.0045754151666237,0.0944284952191246,0.1304374402287721,2,normal,0.0009328208056035,4.734320674070842e-08,0.9990671318511852,0.0009328208056035,4.734320674070842e-08,0.9990671318511852,0.006773817905528348,0.9990671318511898,normal,normal,0.0943270678950004,low
2026-06-22,0.0020875425466841,0.0943270678950004,0.1293313323343525,2,normal,0.0010314094008394,5.092874473036658e-08,0.998968539670417,0.0010314094008394,5.092874473036658e-08,0.998968539670417,0.007395338333296729,0.9989685396704159,normal,normal,0.0940136346337407,low
2026-06-23,-0.0001378349549192,0.0940136346337407,0.1302674702191758,2,normal,0.0009804952911967,6.644301855633568e-08,0.999019438265792,0.0009804952911967,6.644301855633568e-08,0.999019438265792,0.007075757090917287,0.9990194382657847,normal,normal,0.0921707155803541,low
2026-06-24,-0.0006142358587689,0.0921707155803541,0.1311058063394519,2,normal,0.0009781707229076,1.1329736251853605e-07,0.999021715979743,0.0009781707229076,1.1329736251853605e-07,0.999021715979743,0.007061791186834469,0.9990217159797299,normal,normal,0.1007548927656794,low
2026-06-25,-0.0101225126801499,0.1007548927656794,0.1174835740206658,2,normal,0.0003777465165169,2.7541539499393025e-07,0.9996219780681012,0.0003777465165169,2.7541539499393025e-07,0.9996219780681012,0.003057711469393801,0.9996219780680881,normal,normal,0.1016296709113547,low
2026-06-26,-0.0028772619237669,0.1016296709113547,0.1509092047056965,2,normal,1.0117287796062457e-05,9.62209876501001e-08,0.999989786491203,1.0117287796062457e-05,9.62209876501001e-08,0.999989786491203,0.0001166286515092052,0.9999897864912163,normal,normal,0.1005266181358341,low
2026-06-29,0.0030733159282343,0.1005266181358341,0.1526182582321358,2,normal,8.312676207663273e-05,5.838236415421904e-08,0.9999168148555556,8.312676207663273e-05,5.838236415421904e-08,0.9999168148555556,0.0007874861888827433,0.9999168148555592,normal,normal,0.0966952992065502,low
2026-06-30,-0.0009071077067082,0.0966952992065502,0.1530882309882966,2,normal,0.0073966926155916,5.5751827521052e-08,0.9926032516325924,0.0073966926155916,5.5751827521052e-08,0.9926032516325924,0.03974447867758557,0.992603251632581,normal,normal,0.0884876393391235,low
2026-07-01,0.0079564698274864,0.0884876393391235,0.1357073348376553,0,low_vol,0.5280185915681855,2.682015170964454e-11,0.4719814084049922,0.5280185915681855,2.682015170964454e-11,0.4719814084049922,0.629499854181449,0.5280185915681868,low_vol,uncertain,0.076707505455306,high
2026-07-02,0.0030576043323676,0.076707505455306,0.1193655055524055,0,low_vol,0.9999050354498152,1.7362674733084896e-11,9.496453281758809e-05,0.9999050354498152,1.7362674733084896e-11,9.496453281758809e-05,0.000887048739542691,0.9999050354498198,low_vol,low_vol,0.0793802416841265,low
2026-07-03,-0.0041439233371483,0.0793802416841265,0.0917327605401365,0,low_vol,0.9999996329002662,6.3547649258118805e-15,3.670997209446901e-07,0.9999996329002662,6.3547649258118805e-15,3.670997209446901e-07,5.285465153782209e-06,0.9999996328992792,low_vol,low_vol,0.0820079123292863,low
2026-07-06,-0.0066438554668292,0.0820079123292863,0.1046393448759681,0,low_vol,0.9999980857093494,5.568310017150551e-16,1.9142906492830207e-06,0.9999980857093494,5.568310017150551e-16,1.9142906492830207e-06,2.468403207718425e-05,0.9999980857083507,low_vol,low_vol,0.0861908448125261,low
2026-07-07,-0.0086694263989132,0.0861908448125261,0.1044388233390461,0,low_vol,0.9999756919639836,2.6415273090702736e-14,2.4308035985009204e-05,0.9999756919639836,2.6415273090702736e-14,2.4308035985009204e-05,0.0002572094346975726,0.9999756919630151,low_vol,low_vol,0.086824674842286,low
2026-07-08,-0.0024053402892366,0.086824674842286,0.1106503337414243,0,low_vol,0.999855177027676,1.5030446715385964e-12,0.0001448229708309,0.999855177027676,1.5030446715385964e-12,0.0001448229708309,0.0012971340104192886,0.999855177027666,low_vol,low_vol,0.0867949646073063,low
2026-07-09,-0.0016457461074437,0.0867949646073063,0.1106974480798405,0,low_vol,0.9975438277716768,4.5847365904563636e-11,0.0024561721824625,0.9975438277716768,4.5847365904563636e-11,0.0024561721824625,0.015667642318936522,0.9975438277716902,low_vol,low_vol,0.1008232452692644,low
2026-07-10,-0.0146413728944562,0.1008232452692644,0.1104546625510982,0,low_vol,0.947075252204124,2.4623108993393216e-09,0.0529247453335603,0.947075252204124,2.4623108993393216e-09,0.0529247453335603,0.1884546562995447,0.9470752522041286,low_vol,low_vol,0.0972735222569534,low
2026-07-13,0.0047698228954508,0.0972735222569534,0.1352319043310639,0,low_vol,0.9398476272689288,1.3912060596753835e-09,0.0601523713398529,0.9398476272689288,1.3912060596753835e-09,0.0601523713398529,0.20697620441938128,0.9398476272689403,low_vol,low_vol,0.0962666622330698,low
2026-07-14,0.0080764451012696,0.0962666622330698,0.1228075554528168,0,low_vol,0.9586468301024992,1.2884742683087844e-09,0.0413531686090236,0.9586468301024992,1.2884742683087844e-09,0.0413531686090236,0.15676233660877786,0.9586468301025021,low_vol,low_vol,0.0961944779712832,low
2026-07-15,-0.0013331797734482,0.0961944779712832,0.1159889183765464,0,low_vol,0.9735748343589232,6.828292732064616e-10,0.0264251649582335,0.9735748343589232,6.828292732064616e-10,0.0264251649582335,0.11112849526912034,0.9735748343589369,low_vol,low_vol,0.0961099551124424,low
2026-07-16,0.0027042194930758,0.0961099551124424,0.1183099854416372,0,low_vol,0.9856193501659584,2.181300787575593e-10,0.0143806496158989,0.9856193501659584,2.181300787575593e-10,0.0143806496158989,0.06852064741546991,0.9856193501659708,low_vol,low_vol,0.0919695039610883,low
2026-07-17,-0.0043601059150001,0.0919695039610883,0.1148409654152121,0,low_vol,0.9941805509353868,2.2822052154799358e-10,0.0058194488363878,0.9941805509353868,2.2822052154799358e-10,0.0058194488363878,0.032543392571367895,0.9941805509353916,low_vol,low_vol,0.0909550784865418,low
2026-07-20,0.0030787106480443,0.0909550784865418,0.1110326193274508,0,low_vol,0.9978050377500391,8.553778181331672e-11,0.0021949621644331,0.9978050377500391,8.553778181331672e-11,0.0021949621644331,0.014226322759476296,0.9978050377500292,low_vol,low_vol,0.0909585216655337,low
2026-07-21,-0.0046737939422928,0.0909585216655337,0.1075530417344607,0,low_vol,0.9971445394578082,2.0771588071436875e-10,0.002855460334463,0.9971445394578082,2.0771588071436875e-10,0.002855460334463,0.017822631745037475,0.9971445394578211,low_vol,low_vol,0.0908638574115101,low
2026-07-22,-0.0008340266859697,0.0908638574115101,0.1067399495017582,0,low_vol,0.9906684759330688,2.2742808853294574e-10,0.0093315238395095,0.9906684759330688,2.2742808853294574e-10,0.0093315238395095,0.04815777890706092,0.9906684759330625,low_vol,low_vol,0.0990088177735024,low
2026-07-23,0.009861918907306,0.0990088177735024,0.1079358674598879,0,low_vol,0.9409995740370688,1.8434839540011714e-09,0.0590004241194601,0.9409995740370688,1.8434839540011714e-09,0.0590004241194601,0.20408317940599846,0.9409995740370567,low_vol,low_vol,0.0955221342085787,low
2026-07-24,0.0054333411229665,0.0955221342085787,0.1430146029427637,2,normal,0.1657434059814303,3.295679247666343e-09,0.8342565907228895,0.1657434059814303,3.295679247666343e-09,0.8342565907228895,0.4087631975268495,0.8342565907228903,normal,normal,0.095472143727199,mid
2026-07-27,-0.0027294274331379,0.095472143727199,0.1340697750619815,2,normal,0.1070798288859401,6.882772074135153e-08,0.8929201022863386,0.1070798288859401,6.882772074135153e-08,0.8929201022863386,0.3098156836730364,0.892920102286339,normal,normal,0.0962053035444011,mid
2026-07-28,0.0044752370243811,0.0962053035444011,0.133743527194915,2,normal,0.1012945670132711,1.4678977380950443e-06,0.8987039650889973,0.1012945670132711,1.4678977380950443e-06,0.8987039650889973,0.29850310577580413,0.8987039650889915,normal,normal,,low
